doc_id,prediction_index,pred_label,pred_start,pred_end,pred_text
article_17,38,testimony,4513,4633,"""An equivalent scenario with conventional weapons would be the US military having some of its Tomahawk missiles stolen."""
article_17,39,testimony,4635,4759,"The organisation also said that many organisations had failed to keep their systems up to date, allowing the virus to spread"
article_17,40,testimony,4762,4880,"Microsoft said it had released a Windows security update in March to tackle the problem involved in the latest attack,"
article_17,41,testimony,4884,4914,many users were yet to run it
article_17,42,other,4952,4987,Get news from the BBC in your inbox
article_17,43,other,4988,5009,each weekday morning
article_18,0,anecdote,0,140,"President Donald Trump's controversial nominee for the Supreme Court, Brett Kavanaugh, has been sworn in following weeks of rancorous debate"
article_18,1,anecdote,143,201,The Senate earlier backed his nomination by 50 votes to 48
article_18,2,assumption,204,292,Mr Kavanaugh had been embroiled in a bitter battle to stave off claims of sexual assault
article_18,3,assumption,293,309,which he denies
article_18,4,anecdote,312,440,"But after an 11th-hour investigation by the FBI into the allegations, enough wavering senators decided to support the nomination"
article_18,5,assumption,443,538,His confirmation hands Mr Trump a political victory ahead of key mid-term elections in November
article_18,6,anecdote,541,652,"Before the vote, hundreds of people protested against Mr Kavanaugh's nomination at the US Capitol in Washington"
article_18,7,anecdote,655,728,"During the vote, other protesters shouted ""shame"" from the public gallery"
article_18,8,anecdote,732,795,Vice-President Mike Pence had to call for order to be restored
article_18,9,assumption,798,836,Mr Kavanaugh's appointment is for life
article_18,10,assumption,840,904,he will strengthen conservative control of the nine-judge court
article_18,11,assumption,905,939,which has the final say on US law
article_18,12,anecdote,942,1033,The 53-year-old was sworn in on Saturday evening in a private ceremony at the Supreme Court
article_18,13,anecdote,1034,1201,"Chief Justice John Roberts administered the constitutional oath, and retired justice Anthony Kennedy - whom Mr Kavanaugh is replacing - administered the judicial oath"
article_18,14,anecdote,1204,1245,Protesters had gathered outside the court
article_18,15,anecdote,1249,1315,at one point some ran up the steps and banged on its ornate doors
article_18,16,anecdote,1316,1376,Other demonstrators climbed on the nearby statue of justice
article_18,17,anecdote,1379,1417,He sent out a tweet of congratulations
article_18,18,testimony,1420,1540,"Later he spoke to reporters aboard Air Force One, saying Mr Kavanaugh had withstood a ""horrible attack by the Democrats"""
article_18,19,testimony,1544,1607,"that women were ""outraged"" at what had happened to the nominee"
article_18,20,testimony,1610,1763,"Mr Trump also said he was ""100% certain"" that the woman who had accused Mr Kavanaugh of sexual assault, Christine Blasey Ford, had named the wrong person"
article_18,21,anecdote,1766,1825,The upper house is split 51-49 in favour of the Republicans
article_18,22,anecdote,1842,1868,largely along party lines
article_18,23,anecdote,1869,1956,"In the end, there was indeed a two-vote margin, the closest nomination vote since 1881"
article_18,24,anecdote,1959,2093,"The only party dissenters were Republican Senator Lisa Murkowski, who had intended to vote no, and Democrat Joe Manchin, who voted yes"
article_18,25,anecdote,2126,2132,tally
article_18,26,assumption,2223,2250,", altered the final figures"
article_18,27,anecdote,2253,2345,"Ms Murkowski opted instead to simply mark herself as ""present"", leaving the final vote 50-48"
article_18,28,assumption,2348,2446,"In their final summations, the two Senate party leaders reflected how bitter the divide had become"
article_18,29,testimony,2449,2533,Minority Democrat leader Chuck Schumer said Mr Kavanaugh did not belong on the bench
article_18,30,testimony,2536,2713,"he had ""obscured his views to the American people"", ""repeatedly misled the Senate"" and delivered one of the ""bitterest and most partisan testimonies ever presented by a nominee"
article_18,31,testimony,2717,2816,"He also said Mr Trump had ""stooped to new depths"" in mocking the testimony of Christine Blasey Ford"
article_18,32,testimony,2819,2945,"Mr Schumer said that for all those who opposed the nomination, ""there is one answer - vote"" in the November mid-term elections"
article_18,33,testimony,2948,3109,"Majority Republican leader Mitch McConnell said Mr Kavanaugh was a ""serious scholar, a brilliant student of the law and a meticulous and dedicated public servant"
article_18,34,testimony,3113,3187,"He said events had ""strained our basic principles of fairness and justice"""
article_18,35,testimony,3191,3275,"that the vote showed the Senate was ""an institution where evidence and facts matter"
article_18,36,testimony,3279,3383,"He spoke of ""intimidation by the mob"" and said the Senate vote should be one ""to turn away from darkness"
article_18,37,testimony,3387,3522,"Ms Murkowski had earlier said that although Mr Kavanaugh was a ""good man"", he was ""not the right person for the court at this time"" and"
article_18,38,testimony,3522,3576,"his ""appearance of impropriety has become unavoidable"
article_18,39,anecdote,3651,3718,", a traditionally Republican state that Mr Trump won by a landslide"
article_18,40,testimony,3719,3778,"He said he ""found Judge Kavanaugh to be a qualified jurist"
article_18,41,anecdote,3782,3834,"There were shouts of ""shame"" from the public gallery"
article_18,42,anecdote,3837,3850,he voted yes
article_18,43,assumption,3853,3941,"Two Republican waverers, Susan Collins and Jeff Flake, finally decided to back the judge"
article_18,44,anecdote,3992,4060,Brett Kavanaugh's confirmation to the Supreme Court has been decided
article_18,45,assumption,4061,4107,"The political war, however, is just beginning"
article_18,46,assumption,4110,4234,Donald Trump's court pick generated a controversy that captured the nation's attention in a way that few political issues do
article_18,47,assumption,4235,4323,It generated daily headlines rivalled only by the US quadrennial presidential elections
article_18,48,assumption,4326,4394,"Now that the bombs have been thrown, it's time to assess the fallout"
